LG,position_window,n_mean,cm_male_mean,cm_female_mean,cm_sex_averaged_mean,cm_span_male_mean,cm_span_female_mean,cm_mb_male_mean,cm_mb_female_mean,cm_mb_sex_averaged_mean,crossovers_male_mean,crossovers_female_mean,crossovers_sex_averaged_mean,bp_position_mean,windowed_correlation_mean,male_distortion_mean,female_distortion_mean,Mendelian_distortion_mean,n_sum,cm_male_sum,cm_female_sum,cm_sex_averaged_sum,cm_span_male_sum,cm_span_female_sum,cm_mb_male_sum,cm_mb_female_sum,cm_mb_sex_averaged_sum,crossovers_male_sum,crossovers_female_sum,crossovers_sex_averaged_sum,bp_position_sum,windowed_correlation_sum,male_distortion_sum,female_distortion_sum,Mendelian_distortion_sum,window_end
LG4,147,45,0,21.505,10.7525,0,0,0,0,0,0,0,0,147491120.844444,NA,NA,NA,NA,2025,0,946.22,473.11,0,0,0,0,0,0,0,0,6637100438,0,0,0,0,148000000
LG4,148,36,0,21.505,10.7525,0,0,0,0,0,0,0,0,148161916.166667,NA,NA,NA,NA,1296,0,752.675,376.3375,0,0,0,0,0,0,0,0,5333828982,0,0,0,0,149000000
LG4,149,234,0,21.505,10.7525,0,0,0,0,0,0,0,0,149530475.166667,NA,NA,NA,NA,54756,0,4451.535,2225.7675,0,0,0,0,0,0,0,0,34990131189,0,0,0,0,150000000
LG4,150,141,0,21.505,10.7525,0,0,0,0,0,0,0,0,150411908.06383,NA,NA,NA,NA,19881,0,2903.175,1451.5875,0,0,0,0,0,0,0,0,21208079037,0,0,0,0,151000000
LG4,151,247,0,21.505,10.7525,0,0,0,0,0,0,0,0,151268274.364372,NA,NA,NA,NA,61009,0,4967.655,2483.8275,0,0,0,0,0,0,0,0,37363263768,0,0,0,0,152000000
LG4,152,192,0,21.505,10.7525,0,0,0,0,0,0,0,0,152288698.453125,NA,NA,NA,NA,36864,0,4085.95,2042.975,0,0,0,0,0,0,0,0,29239430103,0,0,0,0,153000000
LG4,153,148,0,21.505,10.7525,0,0,0,0,0,0,0,0,153474435.5,NA,NA,NA,NA,21904,0,2946.185,1473.0925,0,0,0,0,0,0,0,0,22714216454,0,0,0,0,154000000
LG4,154,188,0,21.505,10.7525,0,0,0,0,0,0,0,0,154305927.558511,NA,NA,NA,NA,35344,0,3999.93,1999.965,0,0,0,0,0,0,0,0,29009514381,0,0,0,0,155000000
LG4,155,158,0,21.505,10.7525,0,0,0,0,0,0,0,0,155578420.639241,NA,NA,NA,NA,24964,0,3290.265,1645.1325,0,0,0,0,0,0,0,0,24581390461,0,0,0,0,156000000
LG4,156,72,0,21.505,10.7525,0,0,0,0,0,0,0,0,156423408.291667,NA,NA,NA,NA,5184,0,1376.32,688.16,0,0,0,0,0,0,0,0,11262485397,0,0,0,0,157000000
LG4,157,138,0,21.505,10.7525,0,0,0,0,0,0,0,0,157345069.978261,NA,NA,NA,NA,19044,0,2774.145,1387.0725,0,0,0,0,0,0,0,0,21713619657,0,0,0,0,158000000
LG4,158,68,0,21.505,10.7525,0,0,0,0,0,0,0,0,158686783.897059,NA,NA,NA,NA,4624,0,1290.3,645.15,0,0,0,0,0,0,0,0,10790701305,0,0,0,0,159000000
LG4,159,38,0,21.505,10.7525,0,0,0,0,0,0,0,0,159134902.5,NA,NA,NA,NA,1444,0,666.655,333.3275,0,0,0,0,0,0,0,0,6047126295,0,0,0,0,160000000
LG4,160,52,0,21.505,10.7525,0,0,0,0,0,0,0,0,160203256.596154,NA,NA,NA,NA,2704,0,1032.24,516.12,0,0,0,0,0,0,0,0,8330569343,0,0,0,0,161000000
LG4,161,349,0,21.505,10.7525,0,0,0,0,0,0,0,0,161374335.595989,NA,NA,NA,NA,121801,0,7010.63,3505.315,0,0,0,0,0,0,0,0,56319643123,0,0,0,0,162000000
LG4,162,5,0,21.505,10.7525,0,0,0,0,0,0,0,0,162062026,NA,NA,NA,NA,25,0,86.02,43.01,0,0,0,0,0,0,0,0,810310130,0,0,0,0,163000000
LG4,163,267,0,21.505,10.7525,0,0,0,0,0,0,0,0,163614916.921348,NA,NA,NA,NA,71289,0,5182.705,2591.3525,0,0,0,0,0,0,0,0,43685182818,0,0,0,0,164000000
LG4,164,85,0,21.8612432432432,10.9306216216216,0,0.538,0,0.000000538,0.000000269,0,0.0135135135135135,0.00675675675675676,164516540.4,NA,1.37805,2.60825,0.865655,7225,0,1617.732,808.866,0,45.73,0,0.00004573,0.000022865,0,1,0.5,13983905934,0,1.37805,2.60825,0.865655,165000000
LG4,165,121,0,22.043,11.0215,0,0,0,0,0,0,0,0,165421592.371901,NA,NA,NA,NA,14641,0,2468.816,1234.408,0,0,0,0,0,0,0,0,20016012677,0,0,0,0,166000000
LG4,166,41,0,22.043,11.0215,0,0,0,0,0,0,0,0,166561856.121951,NA,NA,NA,NA,1681,0,727.419,363.7095,0,0,0,0,0,0,0,0,6829036101,0,0,0,0,167000000
LG4,167,98,0,22.043,11.0215,0,0,0,0,0,0,0,0,167544433.734694,NA,NA,NA,NA,9604,0,2094.085,1047.0425,0,0,0,0,0,0,0,0,16419354506,0,0,0,0,168000000
LG4,168,89,0,22.043,11.0215,0,0,0,0,0,0,0,0,168415485.11236,NA,NA,NA,NA,7921,0,1476.881,738.4405,0,0,0,0,0,0,0,0,14988978175,0,0,0,0,169000000
LG4,169,48,0,22.043,11.0215,0,0,0,0,0,0,0,0,169525681.208333,NA,NA,NA,NA,2304,0,1036.021,518.0105,0,0,0,0,0,0,0,0,8137232698,0,0,0,0,170000000
LG4,170,33,0,22.043,11.0215,0,0,0,0,0,0,0,0,170340551.484848,NA,NA,NA,NA,1089,0,683.333,341.6665,0,0,0,0,0,0,0,0,5621238199,0,0,0,0,171000000
LG4,171,33,0,22.043,11.0215,0,0,0,0,0,0,0,0,171388954.333333,NA,NA,NA,NA,1089,0,705.376,352.688,0,0,0,0,0,0,0,0,5655835493,0,0,0,0,172000000
LG4,172,34,0,22.043,11.0215,0,0,0,0,0,0,0,0,172519337.705882,NA,NA,NA,NA,1156,0,749.462,374.731,0,0,0,0,0,0,0,0,5865657482,0,0,0,0,173000000
LG4,173,63,0,22.043,11.0215,0,0,0,0,0,0,0,0,173156913.84127,NA,NA,NA,NA,3969,0,1366.666,683.333,0,0,0,0,0,0,0,0,10908885572,0,0,0,0,174000000
LG4,174,75,0,22.043,11.0215,0,0,0,0,0,0,0,0,174502554.36,NA,NA,NA,NA,5625,0,1587.096,793.548,0,0,0,0,0,0,0,0,13087691577,0,0,0,0,175000000
LG4,175,16,0,22.043,11.0215,0,0,0,0,0,0,0,0,175204682.5625,NA,NA,NA,NA,256,0,352.688,176.344,0,0,0,0,0,0,0,0,2803274921,0,0,0,0,176000000
LG4,176,8,0,22.043,11.0215,0,0,0,0,0,0,0,0,176151351.375,NA,NA,NA,NA,64,0,176.344,88.172,0,0,0,0,0,0,0,0,1409210811,0,0,0,0,177000000
LG4,177,78,0,22.043,11.0215,0,0,0,0,0,0,0,0,177352892.923077,NA,NA,NA,NA,6084,0,1697.311,848.6555,0,0,0,0,0,0,0,0,13833525648,0,0,0,0,178000000
LG4,178,40,0,22.043,11.0215,0,0,0,0,0,0,0,0,178513472.525,NA,NA,NA,NA,1600,0,793.548,396.774,0,0,0,0,0,0,0,0,7140538901,0,0,0,0,179000000
LG4,179,95,0,22.043,11.0215,0,0,0,0,0,0,0,0,179253262.368421,NA,NA,NA,NA,9025,0,2094.085,1047.0425,0,0,0,0,0,0,0,0,17029059925,0,0,0,0,180000000
LG4,180,47,0,22.043,11.0215,0,0,0,0,0,0,0,0,180675870,NA,NA,NA,NA,2209,0,947.849,473.9245,0,0,0,0,0,0,0,0,8491765890,0,0,0,0,181000000
LG4,181,88,0,22.043,11.0215,0,0,0,0,0,0,0,0,181605663.840909,NA,NA,NA,NA,7744,0,1939.784,969.892,0,0,0,0,0,0,0,0,15981298418,0,0,0,0,182000000
LG4,182,205,0,22.043,11.0215,0,0,0,0,0,0,0,0,182474751.741463,NA,NA,NA,NA,42025,0,4188.17,2094.085,0,0,0,0,0,0,0,0,37407324107,0,0,0,0,183000000
LG4,183,129,0,22.043,11.0215,0,0,0,0,0,0,0,0,183623105.75969,NA,NA,NA,NA,16641,0,2623.117,1311.5585,0,0,0,0,0,0,0,0,23687380643,0,0,0,0,184000000
LG4,184,75,0,22.043,11.0215,0,0,0,0,0,0,0,0,184833090.933333,NA,NA,NA,NA,5625,0,1454.838,727.419,0,0,0,0,0,0,0,0,13862481820,0,0,0,0,185000000
LG4,185,43,0,22.043,11.0215,0,0,0,0,0,0,0,0,185597836.139535,NA,NA,NA,NA,1849,0,881.72,440.86,0,0,0,0,0,0,0,0,7980706954,0,0,0,0,186000000
LG4,186,291,0,22.043,11.0215,0,0,0,0,0,0,0,0,186348333.460481,NA,NA,NA,NA,84681,0,6282.255,3141.1275,0,0,0,0,0,0,0,0,54227365037,0,0,0,0,187000000
LG4,187,57,0,22.043,11.0215,0,0,0,0,0,0,0,0,187545461.280702,NA,NA,NA,NA,3249,0,1212.365,606.1825,0,0,0,0,0,0,0,0,10690091293,0,0,0,0,188000000
LG4,188,65,0,22.043,11.0215,0,0,0,0,0,0,0,0,188699512.984615,NA,NA,NA,NA,4225,0,1432.795,716.3975,0,0,0,0,0,0,0,0,12265468344,0,0,0,0,189000000
LG4,189,137,0,22.9669375,11.48346875,0,1.075,0,0.000001075,0.0000005375,0,0.0208333333333333,0.0104166666666667,189236751.226277,NA,1.37805,2.381475,0.9802075,18769,0,2204.826,1102.413,0,147.275,0,0.000147275,0.0000736375,0,2,1,25925434918,0,2.7561,4.76295,1.960415,190000000
LG4,190,71,0,24.8923571428571,12.4461785714286,0,2.688,0,0.000002688,0.000001344,0,0.0714285714285714,0.0357142857142857,190567390.197183,NA,1.37805,4.106895,0.7563215,5041,0,1742.465,871.2325,0,190.848,0,0.000190848,0.0000954240000000001,0,5,2.5,13530284704,0,5.5122,16.42758,3.025286,191000000
LG4,191,120,0,26.4442156862745,13.2221078431373,0,1.076,0,0.000001076,0.000000538,0,0.0196078431372549,0.00980392156862745,191688402.983333,NA,1.37805,3.93873,0.585432,14400,0,2697.31,1348.655,0,129.12,0,0.00012912,0.00006456,0,2,1,23002608358,0,2.7561,7.87746,1.170864,192000000
LG4,192,58,0,26.882,13.441,0,0,0,0,0,0,0,0,192394539.206897,NA,NA,NA,NA,3364,0,1370.982,685.491,0,0,0,0,0,0,0,0,11158883274,0,0,0,0,193000000
LG4,193,105,0,26.882,13.441,0,0,0,0,0,0,0,0,193691815.342857,NA,NA,NA,NA,11025,0,2715.082,1357.541,0,0,0,0,0,0,0,0,20337640611,0,0,0,0,194000000
LG4,194,81,0,26.882,13.441,0,0,0,0,0,0,0,0,194269239.296296,NA,NA,NA,NA,6561,0,2123.678,1061.839,0,0,0,0,0,0,0,0,15735808383,0,0,0,0,195000000
LG4,195,161,0,26.882,13.441,0,0,0,0,0,0,0,0,195557040.583851,NA,NA,NA,NA,25921,0,3333.368,1666.684,0,0,0,0,0,0,0,0,31484683534,0,0,0,0,196000000
LG4,196,48,0,27.4545217391304,13.7272608695652,0,1.075,0,0.000001075,0.0000005375,0,0.0434782608695652,0.0217391304347826,196435695.270833,NA,1.37805,3.93873,0.585432,2304,0,1262.908,631.454,0,51.6,0,0.0000516,0.0000258,0,2,1,9428913373,0,2.7561,7.87746,1.170864,197000000
LG4,197,22,0,27.957,13.9785,0,0,0,0,0,0,0,0,197351086.909091,NA,NA,NA,NA,484,0,447.312,223.656,0,0,0,0,0,0,0,0,4341723912,0,0,0,0,198000000
LG4,198,80,0,27.957,13.9785,0,0,0,0,0,0,0,0,198536986.9375,NA,NA,NA,NA,6400,0,1705.377,852.6885,0,0,0,0,0,0,0,0,15882958955,0,0,0,0,199000000
LG4,199,35,0,27.957,13.9785,0,0,0,0,0,0,0,0,199453809.085714,NA,NA,NA,NA,1225,0,866.667,433.3335,0,0,0,0,0,0,0,0,6980883318,0,0,0,0,200000000
LG4,200,51,0,27.957,13.9785,0,0,0,0,0,0,0,0,200654604.588235,NA,NA,NA,NA,2601,0,1369.893,684.9465,0,0,0,0,0,0,0,0,10233384834,0,0,0,0,201000000
LG4,201,50,0,27.957,13.9785,0,0,0,0,0,0,0,0,201641289.04,NA,NA,NA,NA,2500,0,1286.022,643.011,0,0,0,0,0,0,0,0,10082064452,0,0,0,0,202000000
LG4,202,143,0,27.957,13.9785,0,0,0,0,0,0,0,0,202600654.188811,NA,NA,NA,NA,20449,0,3690.324,1845.162,0,0,0,0,0,0,0,0,28971893549,0,0,0,0,203000000
LG4,203,209,0,27.957,13.9785,0,0,0,0,0,0,0,0,203530801.77512,NA,NA,NA,NA,43681,0,5591.4,2795.7,0,0,0,0,0,0,0,0,42537937571,0,0,0,0,204000000
LG4,204,31,0,27.957,13.9785,0,0,0,0,0,0,0,0,204514768.935484,NA,NA,NA,NA,961,0,866.667,433.3335,0,0,0,0,0,0,0,0,6339957837,0,0,0,0,205000000
LG4,205,99,0,27.957,13.9785,0,0,0,0,0,0,0,0,205668207.858586,NA,NA,NA,NA,9801,0,2348.388,1174.194,0,0,0,0,0,0,0,0,20361152578,0,0,0,0,206000000
LG4,206,98,0,27.957,13.9785,0,0,0,0,0,0,0,0,206342108.928571,NA,NA,NA,NA,9604,0,2488.173,1244.0865,0,0,0,0,0,0,0,0,20221526675,0,0,0,0,207000000
LG4,207,95,0,27.957,13.9785,0,0,0,0,0,0,0,0,207657348.831579,NA,NA,NA,NA,9025,0,2544.087,1272.0435,0,0,0,0,0,0,0,0,19727448139,0,0,0,0,208000000
LG4,208,56,0,27.957,13.9785,0,0,0,0,0,0,0,0,208724391.160714,NA,NA,NA,NA,3136,0,1369.893,684.9465,0,0,0,0,0,0,0,0,11688565905,0,0,0,0,209000000
LG4,209,59,0,27.957,13.9785,0,0,0,0,0,0,0,0,209464967.847458,NA,NA,NA,NA,3481,0,1481.721,740.8605,0,0,0,0,0,0,0,0,12358433103,0,0,0,0,210000000
LG4,210,42,0,27.957,13.9785,0,0,0,0,0,0,0,0,210450466.952381,NA,NA,NA,NA,1764,0,754.839,377.4195,0,0,0,0,0,0,0,0,8838919612,0,0,0,0,211000000
LG4,211,80,0,28.2768918918919,14.1384459459459,0,0.538,0,0.000000538,0.000000269,0,0.0135135135135135,0.00675675675675676,211366084.2625,NA,1.37805,3.64634,0.602038,6400,0,2092.49,1046.245,0,43.04,0,0.00004304,0.00002152,0,1,0.5,16909286741,0,1.37805,3.64634,0.602038,212000000
LG4,212,133,0.522628571428571,29.9132952380952,15.2179619047619,0.538,0.538,0.000000538,0.000000538,0.000000538,0.00952380952380952,0.0285714285714286,0.019047619047619,212773574.75188,0.227722605683579,1.62245666666667,5.08422666666667,0.536438333333333,17689,54.876,3140.896,1597.886,71.554,71.554,0.000071554,0.000071554,0.000071554,1,3,2,28298885442,30.287106555916,4.86737,15.25268,1.609315,213000000
LG4,213,71,0.538,30.108,15.323,0,0,0,0,0,0,0,0,213325716,NA,NA,NA,NA,5041,36.046,2017.236,1026.641,0,0,0,0,0,0,0,0,15146125836,0,0,0,0,214000000
LG4,214,74,0.606190476190476,30.4918095238095,15.549,0.537,1.612,0.000000537,0.000001612,0.0000010745,0.0158730158730159,0.0476190476190476,0.0317460317460317,214529837.054054,0.695903646115174,1.6530075,5.7232625,0.74301825,5476,38.19,1920.984,979.587,39.738,119.288,0.000039738,0.000119288,0.000079513,1,3,2,15875207942,51.4968698125229,6.61203,22.89305,2.972073,215000000
LG4,215,130,1.39950793650794,32.4330634920635,16.9162857142857,0.538,1.076,0.000000538,0.000001076,0.000000806999999999999,0.00793650793650794,0.0158730158730159,0.0119047619047619,215616349.6,0.591264089447182,1.16252333333333,5.77195333333333,0.960087,16900,176.338,4086.566,2131.452,69.94,139.88,0.00006994,0.00013988,0.00010491,1,2,1.5,28030125448,76.8643316281336,3.48757,17.31586,2.880261,216000000
LG4,216,116,2.84306306306306,33.1007837837838,17.9719234234234,2.15,0.536999999999999,0.00000215,0.000000536999999999999,0.0000013435,0.036036036036036,0.00900900900900901,0.0225225225225225,216415169.827586,0.657380116723144,0.5971035,5.8915,1.90106,13456,315.58,3674.187,1994.8835,249.4,62.2919999999999,0.0002494,0.0000622919999999999,0.000155846,4,1,2.5,25104159700,76.2560935398847,2.388414,23.566,7.60424,217000000
LG4,217,219,4.7977380952381,33.8376952380952,19.3177166666667,2.689,0.538000000000004,0.000002689,0.000000538000000000004,0.0000016135,0.0238095238095238,0.00476190476190476,0.0142857142857143,217441942.872146,0.379225640475979,0.3528104,4.85991,1.670792,47961,1007.525,7105.916,4056.7205,588.891,117.822000000001,0.000588891,0.000117822000000001,0.0003533565,5,1,3,47619785489,83.0504152642394,1.764052,24.29955,8.35396,218000000
LG4,218,293,7.79881412639405,35.533936802974,21.666375464684,2.15,2.15,0.00000215,0.00000215,0.00000215,0.0148698884758364,0.0185873605947955,0.016728624535316,218518431.853242,0.939369261542503,0.109937266666667,5.38824111111111,2.25119333333333,85849,2097.881,9558.629,5828.255,629.95,629.95,0.00062995,0.00062995,0.000629950000000001,4,5,4.5,64025900533,275.235193631953,0.9894354,48.49417,20.26074,219000000
LG4,219,2,8.602,36.559,22.5805,0,0,0,0,0,0,0,0,219079159,NA,NA,NA,NA,4,17.204,73.118,45.161,0,0,0,0,0,0,0,0,438158318,0,0,0,0,220000000
LG4,220,142,8.93395744680851,37.5924042553192,23.2631808510638,0.538,2.151,0.000000538,0.000002151,0.0000013445,0.00709219858156028,0.0283687943262411,0.0177304964539007,220724557.492958,0.789331119133577,0.15056044,5.003332,1.763346,20164,1259.688,5300.529,3280.1085,76.396,305.442,0.000076396,0.000305442,0.000190919,1,4,2.5,31342887164,112.085018916968,0.7528022,25.01666,8.81673,221000000
LG4,221,101,10.619752688172,39.1837204301075,24.9017365591398,3.763,1.075,0.000003763,0.000001075,0.000002419,0.0752688172043011,0.021505376344086,0.0483870967741935,221392178.930693,0.953206820371782,0.0779672,3.93873,1.87281875,10201,987.637,3644.086,2315.8615,380.063,108.575,0.000380063,0.000108575,0.000244319,7,2,4.5,22360610072,96.27388885755,0.6237376,31.50984,14.98255,222000000
LG4,222,209,13.8498152173913,40.6587336956522,27.2542744565217,3.764,1.61300000000001,0.000003764,0.00000161300000000001,0.0000026885,0.0380434782608696,0.016304347826087,0.0271739130434783,222522953.406699,0.931261768566682,0.0737405285714286,3.41452142857143,1.93740714285714,43681,2548.366,7481.207,5014.7865,786.676,337.117000000001,0.000786676,0.000337117000000001,0.000561896500000001,7,3,5,46507297262,194.633709630436,0.5161837,23.90165,13.56185,223000000
LG4,223,293,19.3793943661972,42.1779471830986,30.7786707746479,5.376,1.613,0.000005376,0.000001613,0.0000034945,0.0352112676056338,0.0105633802816901,0.022887323943662,223554359.959044,0.935911019090764,0.40447921,3.222358,4.451631,85849,5503.748,11978.537,8741.1425,1575.168,472.609,0.001575168,0.000472609,0.0010238885,10,3,6.5,65501427468,274.221928593594,4.0447921,32.22358,44.51631,224000000
LG4,224,305,23.997301754386,45.1933543859649,34.5953280701754,6.452,3.226,0.000006452,0.000003226,0.000004839,0.0421052631578947,0.0280701754385965,0.0350877192982456,224480074.052459,0.809286883065295,0.301168672222222,2.11193666666667,3.67342055555556,93025,6839.231,12880.106,9859.6685,1967.86,983.93,0.00196786,0.00098393,0.001475895,12,8,10,68466422586,246.832499334915,5.4210361,38.01486,66.12157,225000000
LG4,225,142,32.7599075630252,50.8041260504202,41.7820168067227,11.29,9.677,0.00001129,0.000009677,0.0000104835,0.184873949579832,0.151260504201681,0.168067226890756,225594067.56338,0.935971173867566,0.660559846153846,5.52651923076923,6.65439538461538,20164,3898.429,6045.691,4972.06,1603.18,1374.134,0.00160318,0.001374134,0.001488657,22,18,20,32034357594,132.907906689194,8.587278,71.84475,86.50714,226000000
LG4,226,251,44.7035878378378,60.6437702702703,52.6736790540541,8.064,5.377,0.000008064,0.000005377,0.0000067205,0.108108108108108,0.0810810810810811,0.0945945945945946,226559622.924303,0.957333752294983,1.08208189473684,7.28538736842105,7.52793263157895,63001,6616.131,8975.278,7795.7045,2024.064,1349.627,0.002024064,0.001349627,0.0016868455,16,12,14,56866465354,240.290771826041,20.559556,138.42236,143.03072,227000000
LG4,227,169,47.849,66.1287846153846,56.9888923076923,0,4.83799999999999,0,0.00000483799999999999,0.000002419,0,0.0692307692307692,0.0346153846153846,227698060.017751,NA,1.05476,5.71134857142857,6.07318428571429,28561,6220.37,8596.742,7408.556,0,817.621999999999,0,0.000817621999999999,0.000408810999999999,0,9,4.5,38480972143,0,7.38332,39.97944,42.51229,228000000
LG4,228,146,47.849,69.2125392156863,58.5307696078431,0,3.76400000000001,0,0.00000376400000000001,0.00000188200000000001,0,0.0686274509803922,0.0343137254901961,228419304.828767,NA,1.05476,3.059015,3.88700166666667,21316,4880.598,7059.679,5970.1385,0,549.544000000001,0,0.000549544000000001,0.000274772000000001,0,7,3.5,33349218505,0,6.32856,18.35409,23.32201,229000000
LG4,229,6,47.849,70.968,59.4085,0,0,0,0,0,0,0,0,229000853.5,NA,NA,NA,NA,36,287.094,425.808,356.451,0,0,0,0,0,0,0,0,1374005121,0,0,0,0,230000000
LG4,230,341,47.849,70.9907971698113,59.4198985849057,0,0.536999999999992,0,0.000000536999999999992,0.000000268499999999989,0,0.00943396226415094,0.00471698113207547,230498178.070381,NA,1.05476,2.60825,3.58864,116281,10143.988,15050.049,12597.0185,0,183.116999999997,0,0.000183116999999997,0.0000915584999999962,0,2,1,78599878722,0,2.10952,5.2165,7.17728,231000000
LG4,231,616,47.849,71.9546716417911,59.9018358208955,0,1.07600000000001,0,0.00000107600000000001,0.000000538000000000011,0,0.00597014925373134,0.00298507462686567,231492736.965909,NA,1.05476,3.375885,4.151355,379456,16029.415,24104.815,20067.115,0,662.816000000005,0,0.000662816000000005,0.000331408000000007,0,2,1,142599525971,0,2.10952,6.75177,8.30271,232000000
LG4,232,340,47.849,72.581,60.215,0,0,0,0,0,0,0,0,232499253.164706,NA,NA,NA,NA,115600,11627.307,17637.183,14632.245,0,0,0,0,0,0,0,0,79049746076,0,0,0,0,233000000
LG4,233,158,49.2095662650602,76.0269277108434,62.6182469879518,4.83900000000001,4.301,0.00000483900000000001,0.000004301,0.00000456999999999999,0.108433734939759,0.0963855421686747,0.102409638554217,233706923.537975,0.362843803304759,0.717372,3.64634,3.80062833333333,24964,4084.394,6310.235,5197.3145,764.562000000001,679.558,0.000764562000000001,0.000679558,0.000722059999999999,9,8,8.5,36925693919,57.3293209221519,4.304232,21.87804,22.80377,234000000
LG4,234,265,57.0984586466165,77.4109248120301,67.2546917293233,6.452,0.536999999999992,0.000006452,0.000000536999999999992,0.0000034945,0.0977443609022556,0.0075187969924812,0.0526315789473684,234541222.871698,0.230596513527238,0.790432545454545,3.10543,3.53768545454545,70225,7594.095,10295.653,8944.874,1709.78,142.304999999998,0.00170978,0.000142304999999998,0.000926042500000001,13,1,7,62153424061,61.1080760847179,8.694758,34.15973,38.91454,235000000
LG4,235,36,59.57,78.3868,68.9784,2.15,4.839,0.00000215,0.000004839,0.0000034945,0.2,0.45,0.325,235100561.805556,1,0.344192,0.193582,0.52738,1296,1191.4,1567.736,1379.568,77.3999999999999,174.204,0.0000773999999999999,0.000174204,0.000125802,4,9,6.5,8463620225,36,0.344192,0.193582,0.52738,236000000
LG4,236,3,64.516,87.903,76.2095,0,2.688,0,0.000002688,0.00000134400000000001,3,6.5,4.75,236374926.333333,NA,1.37805,1.60473,3.14641,9,129.032,175.806,152.419,0,8.06400000000001,0,0.00000806400000000001,0.00000403200000000003,6,13,9.5,709124779,0,2.7561,3.20946,6.29282,237000000
LG4,237,13,64.516,92.2042,78.3601,0,2.688,0,0.000002688,0.00000134400000000001,0,0.6,0.3,237730314,NA,1.37805,1.259696,3.690375,169,645.16,922.042,783.601,0,34.944,0,0.000034944,0.0000174720000000001,0,6,3,3090494082,0,2.7561,2.519392,7.38075,238000000
LG4,238,38,64.516,93.4808125,78.99840625,0,1.075,0,0.000001075,0.000000537500000000009,0,0.0625,0.03125,238381424.736842,NA,1.37805,1.37805,4.26486,1444,2064.512,2991.386,2527.949,0,40.8500000000001,0,0.0000408500000000001,0.0000204250000000003,0,2,1,9058494140,0,1.37805,1.37805,4.26486,239000000
LG5,0,81,0,0,0,0,0,0,0,0,0,0,0,411342.716049383,NA,NA,NA,NA,6561,0,0,0,0,0,0,0,0,0,0,0,33318760,0,0,0,0,1000000
LG5,1,226,0,0,0,0,0,0,0,0,0,0,0,1683923.65486726,NA,NA,NA,NA,51076,0,0,0,0,0,0,0,0,0,0,0,380566746,0,0,0,0,2000000
LG5,2,419,0,0,0,0,0,0,0,0,0,0,0,2469320.12171838,NA,NA,NA,NA,175561,0,0,0,0,0,0,0,0,0,0,0,1034645131,0,0,0,0,3000000
LG5,3,415,0,0,0,0,0,0,0,0,0,0,0,3342556.09879518,NA,NA,NA,NA,172225,0,0,0,0,0,0,0,0,0,0,0,1387160781,0,0,0,0,4000000
LG5,4,120,0,0,0,0,0,0,0,0,0,0,0,4375383.60833333,NA,NA,NA,NA,14400,0,0,0,0,0,0,0,0,0,0,0,525046033,0,0,0,0,5000000
LG5,5,303,1.50426966292135,2.81474906367041,2.15950936329588,1.613,3.763,0.000001613,0.000003763,0.000002688,0.0112359550561798,0.0262172284644195,0.0187265917602996,5504114.42244224,0.507952817120833,1.9605375,8.031205,9.618875,91809,401.64,751.538,576.589,488.739,1140.189,0.000488739,0.001140189,0.000814464,3,7,5,1667746670,153.909703587612,7.84215,32.12482,38.4755,6000000
LG5,6,57,1.613,9.05987037037037,5.33643518518519,0,19.893,0,0.000019893,0.0000099465,0,0.62962962962963,0.314814814814815,6263083.36842105,NA,2.1547,5.7232625,8.0922525,3249,87.102,489.233,288.1675,0,1133.901,0,0.001133901,0.0005669505,0,34,17,356995752,0,8.6188,22.89305,32.36901,7000000
LG5,7,396,1.613,23.656,12.6345,0,0,0,0,0,0,0,0,7553060.71717172,NA,NA,NA,NA,156816,591.971,8681.752,4636.8615,0,0,0,0,0,0,0,0,2991012044,0,0,0,0,8000000
LG5,8,214,1.613,23.7086907216495,12.6608453608247,0,0.538,0,0.000000538,0.000000269,0,0.00515463917525773,0.00257731958762887,8530184.40654206,NA,2.1547,7.01191,9.60375,45796,312.922,4599.486,2456.204,0,115.132,0,0.000115132,0.000057566,0,1,0.5,1825459463,0,2.1547,7.01191,9.60375,9000000
LG5,9,518,1.613,24.2624291581109,12.9377145790554,0,1.075,0,0.000001075,0.0000005375,0,0.00410677618069815,0.00205338809034908,9438442.88610039,NA,2.1547,7.01191,9.05096,268324,785.531,11815.803,6300.667,0,556.85,0,0.00055685,0.000278425,0,2,1,4889113415,0,2.1547,7.01191,9.05096,10000000
LG5,10,383,1.613,26.2822549019608,13.9476274509804,0,1.613,0,0.000001613,0.000000806500000000002,0,0.00840336134453781,0.00420168067226891,10428602.45953,NA,2.1547,8.10215,9.65573,146689,575.841,9382.765,4979.303,0,617.779000000001,0,0.000617779000000001,0.000308889500000001,0,3,1.5,3994154742,0,6.4641,24.30645,28.96719,11000000
LG5,11,274,1.613,28.1134900398406,14.8632450199203,0,2.688,0,0.000002688,0.000001344,0,0.0199203187250996,0.0099601593625498,11615721.4014599,NA,2.1547,9.8129175,10.9055275,75076,404.863,7056.486,3730.6745,0,736.512,0,0.000736512,0.000368256,0,5,2.5,3182707664,0,8.6188,39.25167,43.62211,12000000
